Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
FMFB,FIRST MISSOURI BNCSHS INC,Pink Current,0.000000,,0,Common Stock,USA,Missouri
FKYS,FIRST KEYSTONE CORP,Pink Current,22.900000,103.300300,3531,Common Stock,USA,Pennsylvania
FSDK,FIRST CTZNS NB UPR SNDSKY,Pink Current,90.000000,0.000000,0,Common Stock,USA,Ohio
FCNCB,FIRST CTZNS BANCSHS B,Pink Current,375.000000,29.346300,1,Common Stock,USA,North Carolina
FBSI,FIRST BANCSHS INC MO,Pink Current,14.900000,237.829900,3074,Common Stock,USA,Missouri
FDLB,FIDELITY FEDERAL BANCORP,Pink Current,40.000000,0.000000,0,Common Stock,USA,Indiana
FSCR,FEDERAL SCREW WORKS,Pink Current,8.800000,0.000000,0,Common Stock,USA,Michigan
FABP,FRMRS BANCORP (IND),Pink Current,42.990000,26.733300,694,Common Stock,USA,Indiana
FIDS,FNB INC,Pink Current,32.000000,1.445800,2,Common Stock,USA,Ohio
FFWC,FFW CORPORATION,Pink Current,43.000000,115.989300,0,Common Stock,USA,Indiana
FSBB,FSB BANCORP ALA,Pink Current,0.000000,,0,Common Stock,USA,Alabama
LWLW,LONGWEN GROUP CORP,Pink Current,1.300000,28.513700,0,Common Stock,USA,Arizona
EXSR,EXCHANGE BK SANTA ROSA,Pink Current,169.400000,153.974300,44,Common Stock,USA,California
UATG,UMBRA APPLIED TECHS GROUP,Pink Current,0.001080,29.730800,2081645,Common Stock,USA,Florida
ESCC,EVANS&SUTHERLND CMPTR CRP,Pink Current,0.758500,133.152700,10500,Common Stock,USA,Utah
DHCC,DIAMONDHEAD CASINO CORP,Pink Current,0.011000,53.739700,0,Common Stock,USA,Virginia
ENBP,ENB FINANCIAL CORP PA,Pink Current,35.650000,61.407100,0,Common Stock,USA,Pennsylvania
ETCC,ENVIRONMENTAL TECTONICS,Pink Current,0.700000,56.989800,500,Common Stock,USA,Pennsylvania
SDOIB,STANDARD DIVERSIFED OPT B,Pink Current,14.700000,8.860300,0,Common Stock,USA,New York
FCELB,FUELCELL ENERGY INC PFD B,Pink Current,145.000000,327.272700,84,Preferred Stock,USA,Connecticut
BWTX,BAKKEN WATER TRANSFER SER,Pink Current,0.018000,0.000000,0,Common Stock,USA,North Dakota
ELST,ELECTRONIC SYS TECHNOLOGY,Pink Current,0.410000,0.900200,0,Common Stock,USA,Washington
BSTO,BLUE STAR OPPTYS CORP,Pink Current,0.032900,136.408300,2201,Common Stock,USA,Nevada
DIMC,DIMECO INC,Pink Current,40.550000,22.657800,35,Common Stock,USA,Pennsylvania
DLMI,DIAMOND LAKE MIN INC,Pink Current,0.770000,0.000000,0,Common Stock,USA,Washington
BIOQ,BIOQUAL INC,Pink Current,40.000000,6.678200,0,Common Stock,USA,Maryland
DBRM,DAYBREAK OIL & GAS INC,Pink Current,0.018000,2.321800,3000,Common Stock,USA,Washington
CCEL,CRYO-CELL INTL INC,Pink Current,7.690000,152.312000,2340,Common Stock,USA,Florida
GRCV,GRAND CAPITAL VNTRS INC,Pink Current,0.001300,14.085900,2440340,Common Stock,USA,Florida
CBNC,COUNTY BANK CORP,Pink Current,48.700000,766.685000,1243,Common Stock,USA,Michigan
CYHC,COUNTRY BANK HLDG CO INC,Pink Current,28500.000000,0.000000,0,Common Stock,USA,New York
TFVR,TIMEFIREVR INC,Pink Current,0.001940,20.549700,203500,Common Stock,USA,Arizona
CTWSO,CONN WATER SVC INC PFD A,Pink Current,15.000000,0.000000,0,Preferred Stock,USA,Connecticut
CTWSP,CONN WATER SVC INC .90 PR,Pink Current,17.000000,0.000000,0,Preferred Stock,USA,Connecticut
CNLHN,CONN LT & PWR 3.90 PR,Pink Current,45.400000,332.307700,287,Preferred Stock,USA,Connecticut
CNLHO,CONN LT & PWR 4.50 PR,Pink Current,48.780000,10.568100,0,Preferred Stock,USA,Connecticut
CNLHP,CONN LT & PWR 4.50 PR(63),Pink Current,50.000000,33.256400,0,Preferred Stock,USA,Connecticut
CNLPL,CONN LT & PWR 3.24 G PR,Pink Current,55.700000,102.888400,88,Preferred Stock,USA,Connecticut
CNLPM,CONN LT & PWR 2.06 PR,Pink Current,47.150000,51.297300,0,Preferred Stock,USA,Connecticut
CNLTL,CONN LT & PWR 1.90 PR,Pink Current,46.500000,0.000000,0,Preferred Stock,USA,Connecticut
CNLTN,CONN LT & PWR 2 PR,Pink Current,47.250000,61.756300,300,Preferred Stock,USA,Connecticut
CNLTP,CONN LT & PWR 2.20 PR,Pink Current,45.600000,15.345300,0,Preferred Stock,USA,Connecticut
CNPWM,CONN LT & PWR 2.09 F PR,Pink Current,47.500000,73.184000,450,Preferred Stock,USA,Connecticut
CNPWP,CONN LT & PWR 2.04 PR,Pink Current,47.000000,8.789100,0,Preferred Stock,USA,Connecticut
CNTHN,CONN LT & PWR 4.96 PR,Pink Current,50.250000,9.527800,0,Preferred Stock,USA,Connecticut
CNTHO,CONN LT & PWR 5.28 PR,Pink Current,52.000000,0.154300,0,Preferred Stock,USA,Connecticut
CNTHP,CONN LT & PWR 6.56 PR,Pink Current,55.400000,0.000000,0,Preferred Stock,USA,Connecticut
SMKG,SMART CARD MKTG SYS INC,Pink Current,0.020000,164.724400,7000,Common Stock,USA,Delaware
CMPD,COMPUMED INC,Pink Current,0.280000,165.690900,900,Common Stock,USA,California
CIBN,COMMUTY INV BANCORP INC,Pink Current,17.500000,8.741600,200,Common Stock,USA,Ohio
ULUR,ULURU INC,Pink Current,0.054000,10.934100,1001,Common Stock,USA,Texas
CZFS,CITZNS FINCL SERVICES,Pink Current,64.000000,199.699100,3785,Common Stock,USA,Pennsylvania
CNBKB,CENTURY BANCORP INC B,Pink Current,41.250000,0.000000,0,Common Stock,USA,Massachusetts
CESO,CENTRAL SERVICE CORP,Pink Current,0.000000,0.000000,0,Common Stock,USA,Oklahoma
AILIH,AMEREN ILLINOIS 4.08 PFD,Pink Current,94.000000,0.000000,0,Preferred Stock,USA,Illinois
AILIM,AMEREN ILLINOIS 4.70 PFD,Pink Current,100.000000,0.000000,0,Preferred Stock,USA,Illinois
AILIN,AMEREN ILLINOIS 4.42 PFD,Pink Current,96.000000,0.000000,0,Preferred Stock,USA,Illinois
AILIO,AMEREN ILLINOIS 4.26 PFD,Pink Current,97.000000,0.000000,0,Preferred Stock,USA,Illinois
AILIP,AMEREN ILLINOIS  4.20 PFD,Pink Current,95.250000,0.000000,0,Preferred Stock,USA,Illinois
AILLI,AMEREN ILLINOIS CO 5.16PR,Pink Current,98.550000,0.000000,0,Preferred Stock,USA,Illinois
AILLL,AMEREN ILLINOIS 6.625D/S,Pink Current,27.100000,72.613400,0,Preferred Stock,USA,Illinois
AILLM,AMEREN ILLINOIS CO 4.92PR,Pink Current,93.000100,0.000000,0,Preferred Stock,USA,Illinois
AILLN,AMEREN ILLINOIS CO 4.90PR,Pink Current,102.000000,0.000000,0,Preferred Stock,USA,Illinois
AILLO,AMEREN ILLINOIS CO 4.25PR,Pink Current,91.050000,0.000000,0,Preferred Stock,USA,Illinois
AILLP,AMEREN ILLINOIS 4 PFD,Pink Current,93.250000,19.307400,0,Preferred Stock,USA,Illinois
AILNP,AMEREN ILLINOIS CO7.75PFD,Pink Current,129.990000,0.000000,0,Preferred Stock,USA,Illinois
CECL,CECIL BANCORP INC NEW,Pink Current,0.000000,,0,Common Stock,USA,Maryland
ENKS,ENERKON SOLAR INTL INC,Pink Current,0.228000,35.712200,0,Common Stock,USA,Florida
CNND,CANADAIGUA NATL CORP,Pink Current,185.000000,76.217000,0,Common Stock,USA,New York
CCFN,CCFNB BANCORP INC,Pink Current,50.490000,44.762800,0,Common Stock,USA,Pennsylvania
BZYR,BURZYNSKI RESH INSTITUTE,Pink Current,0.019000,91.766900,0,Common Stock,USA,Texas
FRTN,FORTRAN CORPORATION,Pink Current,0.940000,60.885800,1698,Common Stock,USA,North Carolina
BHRB,BURKE & HERBERT BK & TR,Pink Current,2920.000000,3.545100,0,Common Stock,USA,Virginia
BRBW,BRUNSWICK BANCORP,Pink Current,9.500000,74.243400,0,Common Stock,USA,New Jersey
DUTV,DIGITAL UTIL VNTRS INC,Pink Current,0.003000,17.370900,31000,Common Stock,USA,Massachusetts
TXHD,TEXTMUNICATION HLDGS INC,Pink Current,0.389500,49.327300,101,Common Stock,USA,California
BMYMP,BRISTOL-MYERS SQUIBB $2PR,Pink Current,1000.000000,0.000000,0,Preferred Stock,USA,New York
NSARO,NSTAR ELECTRIC CO 4.78 PR,Pink Current,101.850000,69.080400,0,Preferred Stock,USA,Massachusetts
NSARP,NSTAR ELECTRIC CO 4.25 PR,Pink Current,100.500000,12.816900,0,Preferred Stock,USA,Massachusetts
BONL,BONAL INTL INC,Pink Current,1.400000,116.472900,0,Common Stock,USA,Michigan
BRRE,BLUE RIDGE REAL ESTATE CO,Pink Current,6.000000,73.066600,0,Common Stock,USA,Pennsylvania
DKGR,UNIVERSAL APPAREL TEXTILE,Pink Current,0.000600,45.771000,4025833,Common Stock,USA,Illinois
BTOF,BENTON FINANCIAL CORP,Pink Current,30.000000,0.000000,0,Common Stock,USA,Indiana
BMBN,BENCHMARK BANKSHARES INC,Pink Current,20.000000,206.623100,0,Common Stock,USA,Virginia
MDIT,MEDITE CANCER DIAGNOSTICS,Pink Current,0.039000,112.242100,0,Common Stock,USA,Florida
BKUT,BANK OF UTICA NY,Pink Current,585.000000,0.000000,0,Common Stock,USA,New York
BKUTK,BANK OF UTICA NY NON VTG,Pink Current,460.000000,8.804300,0,Common Stock,USA,New York
BSSC,BANK OF SOUTHSIDE VA CORP,Pink Current,329.010000,0.000000,0,Common Stock,USA,Virginia
BARK,BANK OF AKRON NY,Pink Current,185.000000,3.000000,1,Common Stock,USA,New York
BBBK,BAKER BOYER BANCORP WALLA,Pink Current,70.490000,40.207800,50,Common Stock,USA,Washington
AIFS,AGENT INFORMATION SFTWRE,Pink Current,1.300000,408.375000,7300,Common Stock,USA,California
AUSI,AURA SYSTEMS INC,Pink Current,0.450000,62.495200,1512,Common Stock,USA,California
QTXB,QUANTRX BIOMEDICAL CORP,Pink Current,0.007500,253.273100,353912,Common Stock,USA,Oregon
ATROB,ASTRONICS CORP B,Pink Current,32.470000,29.958900,1018,Common Stock,USA,New York
AMNF,ARMANINO FOODS DIST INC,Pink Current,3.380000,65.184600,17893,Common Stock,USA,California
MHHC,MCCUSKER HOLDINGS CORP,Pink Current,0.000200,22.831500,0,Common Stock,USA,Washington
SFICP,ISTAR FINCL INC J PFD,Pink Current,42.154600,382.862300,30000,Preferred Stock,USA,New York
ARTM,AMER NORTEL COMMUN INC,Pink Current,0.013000,39.378400,2510,Common Stock,USA,Arizona
FZMD,FUSE MEDICAL INC,Pink Current,0.500000,0.361700,0,Common Stock,USA,Texas
AEGG,AMER ENERGY GROUP LTD,Pink Current,0.035000,13.125200,0,Common Stock,USA,Connecticut
PACV,PACIFIC VENTURES GRP INC,Pink Current,0.006000,19.150400,124011,Common Stock,USA,California
ADVT,ADVANTIS CORP,Pink Current,0.006500,,0,Common Stock,USA,California
ABMC,AMER BIO MEDICA CORP,Pink Current,0.081990,32.691400,3900,Common Stock,USA,New York
ABCP,AMBASE CORP,Pink Current,0.405000,122.886900,0,Common Stock,USA,Florida
ALTX,ALTEX INDUS INC,Pink Current,0.100000,467.686100,0,Common Stock,USA,Colorado
ALPVN,ALABAMA POWER CO 4.60 PR,Pink Current,101.290000,10.163300,0,Preferred Stock,USA,Alabama
APRCP,ALABAMA POWER CO 4.52 PR,Pink Current,100.250000,12.949600,0,Preferred Stock,USA,Alabama
APRDM,ALABAMA POWER CO 4.92 PR,Pink Current,100.500000,47.694100,228,Preferred Stock,USA,Alabama
APRDN,ALABAMA POWER CO 4.20 PR,Pink Current,98.000000,13.935500,0,Preferred Stock,USA,Alabama
APRDO,ALABAMA POWER CO 4.64 PR,Pink Current,100.250000,0.000000,0,Preferred Stock,USA,Alabama
APRDP,ALABAMA POWER CO 4.72 PR,Pink Current,101.000000,0.000000,0,Preferred Stock,USA,Alabama
BELR,BELL ROSE CAPITAL INC,Pink Current,0.000000,0.000000,0,Common Stock,USA,California
AMMX,AMERAMEX INTL INC,Pink Current,0.016400,125.768600,121300,Common Stock,USA,California
AOXY,ADVANCED OXYGEN TECHS INC,Pink Current,0.161000,64.290000,0,Common Stock,USA,Vermont
ADKT,ADIRONDACK TRUST SARA SPS,Pink Current,1675.000000,0.000000,0,Common Stock,USA,New York
AHIX,ALUF HOLDINGS INC,Pink Current,0.000500,95.885800,2920000,Common Stock,USA,Florida
SCBZ,SCOOBEEZ GLOBAL INC,Pink Current,0.092500,597.067200,456431,Common Stock,USA,California
KRFG,KING RESOURCES INC,Pink Current,0.005500,110.421800,35497912,Common Stock,USA,Indiana
TRLI,TRULI MEDIA GROUP INC,Pink Current,0.043000,0.000000,0,Common Stock,USA,New Jersey
ABYB,AMBOY BANCORPORATION,Pink Current,0.000000,,0,Common Stock,USA,New Jersey
USAQ,USA EQUITIES CORP,Pink Current,0.300000,0.224200,0,Common Stock,USA,Florida
CGRA,CGROWTH CAPITAL INC,Pink Current,0.008000,211.905500,918317,Common Stock,USA,Washington
BPOPO,POPULAR M/I 6.375A PFD,Pink Current,24.500000,139.982500,20,Preferred Stock,USA,Puerto Rico
BPOPP,POPULAR MTHLY INCME B PFD,Pink Current,26.210000,126.854900,0,Preferred Stock,USA,Puerto Rico
ACBD,ANNABIDIOL CORP,Pink Current,1.250000,5.849800,0,Common Stock,USA,Massachusetts
CDTI,CDTI ADVANCED MATERIALS,Pink Current,0.362500,53.694500,1336,Common Stock,USA,California
VLXC,VELTEX CORP,Pink Current,0.095000,598.457500,658244,Common Stock,USA,Illinois
ISGN,ISIGN SOLUTIONS INC,Pink Current,0.380000,31.182500,0,Common Stock,USA,California
ISGNW,ISIGN SOLUTIONS INC WTS,Pink Current,0.030000,0.000000,0,Warrants,USA,California
FBIP,FNB BANCORP INC NEWTON PA,Pink Current,143.000000,0.000000,0,Common Stock,USA,Pennsylvania
SIPC,SIPP INDUSTRIES INC NEW,Pink Current,0.040000,127.518500,1306448,Common Stock,USA,California
GTPS,GREAT AMER BANCORP INC,Pink Current,33.500000,0.000000,0,Common Stock,USA,Illinois
HICKA,HICKOK INC A,Pink Current,14.000000,189.609000,0,Common Stock,USA,Ohio
HBIA,HILLS BANCORP OF IOWA,Pink Current,62.050000,1.942600,0,Common Stock,USA,Iowa
IMPHO,IMPAC MTG HLDG INC C PFD,Pink Current,3.970000,13.963900,367,Preferred Stock,USA,California
IMPHP,IMPAC MTG HLDS9.375%B PFD,Pink Current,18.500000,11.042900,0,Preferred Stock,USA,California
JNSH,JNS HOLDINGS CORP,Pink Current,0.004800,24.846900,1210000,Common Stock,USA,Illinois
LOGN,LOGANSPORT FINCL CORP,Pink Current,40.050000,174.148100,200,Common Stock,USA,Indiana
COHO,CREDNOLOGY HOLDING CORP,Pink Current,0.000200,16.739100,2420000,Common Stock,USA,California
PHRZF,PHAROL SGPS SA ORD,Pink Current,0.225000,0.000000,0,Foreign Ordinary Shares,USA,New York
PTGCY,PHAROL SGPS SPNS/ADR,Pink Current,0.179500,131.727300,975,ADRs,USA,New York
REDW,REDWOOD FINANCIAL INC,Pink Current,95.000000,97.157200,3921,Common Stock,USA,Minnesota
PAYD,PAID INC,Pink Current,2.850000,206.421800,0,Common Stock,USA,Massachusetts
SNLC,SECURITY NATL CP SIOUX CY,Pink Current,125.000000,370.235900,0,Common Stock,USA,South Dakota
SRNN,STHN BANC CO INC,Pink Current,9.310000,53.170500,0,Common Stock,USA,Alabama
SZBI,SOUTHFIRST BANCSHARES INC,Pink Current,3.950000,0.000000,0,Common Stock,USA,Alabama
TMMI,TMM INC,Pink Current,0.021000,116.646400,410000,Common Stock,USA,New York
RNVA,RENNOVA HEALTH INC,Pink Current,0.000100,49.678700,29460100,Common Stock,USA,Florida
RNVAW,RENNOVA HEALTH 2021 WTS,Pink Current,0.000400,126.436000,0,Warrants,USA,Florida
VASO,VASO CORPORATION,Pink Current,0.036000,108.783400,85750,Common Stock,USA,New York
PAOS,AMERINAC HOLDING CORP,Pink Current,0.000000,0.000000,0,Common Stock,USA,Ohio
EIPAF,ENI SPA ROMA (ITALY),Pink Current,17.100000,0.264900,34,Foreign Ordinary Shares,USA,New York
ZGCO,ZIEGLER COS INC,Pink Current,40.260000,0.000000,0,Common Stock,USA,Illinois
EAWD,EUROSPORT ACTIVE WRLD CRP,Pink Current,1.250000,78.602200,3195,Common Stock,USA,Florida
STKR,PROPHOTONIX LTD,Pink Current,0.073000,47.557700,0,Common Stock,USA,New Hampshire
SMAL,SUMMIT BANCSHS CALIF,Pink Current,50.000000,154.371700,24301,Common Stock,USA,California
CFIN,CITZNS FINCL CORP KY,Pink Current,5000.000000,0.000000,0,Common Stock,USA,Kentucky
CIWV,CITZNS FINCL CORP W VA,Pink Current,14.460000,0.000000,0,Common Stock,USA,West Virginia
CEFC,COMML NATL FINCL CRP MICH,Pink Current,11.350000,107.374500,53,Common Stock,USA,Michigan
CCYPQ,CORPORATE BACKED TR7.375A,Pink Current,0.003300,7.479400,0,Structured Product,USA,New York
DATI,DIGITAL ASST MONTARY NTWK,Pink Current,0.146410,62.979500,1800,Common Stock,USA,New York
UNPA,UNB CORP (PA),Pink Current,151.250000,38.516700,0,Common Stock,USA,Pennsylvania
CGRW,CANNAGROW HOLDINGS INC,Pink Current,0.620000,102.862900,42760,Common Stock,USA,Colorado
USBL,U S BASKETBALL LEAGUE INC,Pink Current,0.151000,0.000000,0,Common Stock,USA,Connecticut
AMFC,AMB FINANCIAL CORP,Pink Current,17.350000,63.604200,0,Common Stock,USA,Indiana
CRZY,CRAZY WOMAN CREEK BANCORP,Pink Current,17.500000,56.317700,0,Common Stock,USA,Wyoming
HBIN,HBANCORPORATION INC,Pink Current,0.000000,,0,Common Stock,USA,Illinois
FFDF,FFD FINANCIAL CORP,Pink Current,53.000000,24.307300,200,Common Stock,USA,Ohio
KLIB,KILLBUCK BANCSHARES INC,Pink Current,185.000000,0.000000,0,Common Stock,USA,Ohio
TREP,TRUCEPT INC,Pink Current,0.040500,55.475800,75900,Common Stock,USA,California
PRLE,PILLARSTONE CAPITAL REIT,Pink Current,1.650000,172.276000,0,Common Stock,USA,Texas
FXNC,FIRST NATL CORP VA,Pink Current,20.200000,12.052600,0,Common Stock,USA,Virginia
ESES,ECO-STIM ENERGY SOLUTIONS,Pink Current,0.037000,294.789300,28635,Common Stock,USA,Texas
WEBB,WEB GLOBAL HOLDINGS INC,Pink Current,0.025000,28.358600,2013,Common Stock,USA,California
RCAR,RENOVACARE INC,Pink Current,1.516400,88.009700,18272,Common Stock,USA,Arizona
EBSH,EMPIRE BANCSHARES INC,Pink Current,21.250000,0.000000,0,Common Stock,USA,Ohio
DTRK,DATATRAK INTL INC,Pink Current,6.910000,35.418100,857,Common Stock,USA,Ohio
ELED,EXELED HOLDINGS INC,Pink Current,0.003400,173.824100,154150,Common Stock,USA,Colorado
SQCF,SUSQUEHANNA CMMTY FNCL,Pink Current,18.500000,144.244300,418,Common Stock,USA,Pennsylvania
EVTN,ENVIRO TECHS INC,Pink Current,0.040000,10.939700,0,Common Stock,USA,Florida
ARDMQ,ARADIGM CORP,Pink Current,0.150000,61.387700,28938,Common Stock,USA,California
ECIA,ENCISION INC,Pink Current,0.335000,47.305200,0,Common Stock,USA,Colorado
HWEN,HOME FINANCIAL BANCORP,Pink Current,7.290000,11.991900,550,Common Stock,USA,Indiana
FXLG,F S BANCORP LAGRANGE IN,Pink Current,62.210000,170.049200,0,Common Stock,USA,Indiana
MCHA,MATCHAAH HOLDING INC,Pink Current,0.350000,32.679700,0,Common Stock,USA,Minnesota
BSEG,BIG SCREEN ENTMT GRP INC,Pink Current,0.016800,259.489500,385,Common Stock,USA,California
FTEG,FOR THE EARTH CORP,Pink Current,0.000400,179.870400,494729380,Common Stock,USA,Arizona
ICBU,IMD COMPANIES INC,Pink Current,0.000600,16.411400,5699816,Common Stock,USA,California
AMAR,AMARILLO BIOSCIENCES INC,Pink Current,0.440000,35.732000,4095,Common Stock,USA,Texas
BSEM,BIOSTEM TECHNOLOGIES NEW,Pink Current,2.250000,87.748500,0,Common Stock,USA,Florida
VMSI,VITA MOBILE SYSTEMS INC,Pink Current,0.019100,65.641200,88722,Common Stock,USA,California
PLBN,PILOT BANCSHARES INC,Pink Current,3.260000,20.473000,378,Common Stock,USA,Florida
FIND,FINDEX.COM INC,Pink Current,0.005000,50.426200,0,Common Stock,USA,Florida
GTHR,GENETHERA INC,Pink Current,0.016800,7.321000,7,Common Stock,USA,Colorado
GPGC,GLOBAL POLE TRSION GP,Pink Current,1.880000,117.502500,0,Common Stock,USA,Florida
OLVI,OLIVEDA INTERNATIONAL INC,Pink Current,0.264000,87.783200,16937,Common Stock,USA,California
CICN,CICERO INC,Pink Current,0.012100,723.464200,4778174,Common Stock,USA,North Carolina
SPYR,SPYR INC,Pink Current,0.069000,25.345700,0,Common Stock,USA,Colorado
CNBA,CHESTER BANCORP INC,Pink Current,20.000000,0.000000,0,Common Stock,USA,Illinois
UAMM,UA MULTIMEDIA INC,Pink Current,0.002500,34.794400,300,Common Stock,USA,California
IGPK,INTEGRATED CANNABIS SLTNS,Pink Current,0.019600,412.517200,7938382,Common Stock,USA,Florida
IDND,INTL DISPENSING CORP,Pink Current,0.263100,102.598600,22112,Common Stock,USA,New York
SEBC,SOESTRN BANKING CORP,Pink Current,19.370000,431.650800,2336,Common Stock,USA,Georgia
MSTVW,SAVARA INC WTS 11/12/2019,Pink Current,0.014200,31.745900,0,Warrants,USA,Texas
SGDH,SGD HOLDINGS LTD NEW,Pink Current,0.052000,61.530600,55870,Common Stock,USA,Colorado
USEI,US ENERGY INITIATIVES CRP,Pink Current,0.000250,78.928800,160000,Common Stock,USA,California
HCCDZ,HC2 HLDG PFD CNV A2 144A,Pink Current,0.000000,,0,Preferred Stock,USA,New York
ABNC,AMER BANCORP INC LA,Pink Current,120.000000,0.000000,0,Common Stock,USA,Louisiana
NCRRP,NCR CORP PFD CNV A 5.5,Pink Current,875.000000,0.416700,2,Preferred Stock,USA,Georgia
ECMT,ECOMAT INC,Pink Current,0.060000,230.769200,0,Common Stock,USA,California
SCBS,STHN COMMUTY BNCSHS INC,Pink Current,8.650000,0.000000,0,Common Stock,USA,Alabama
CBSI,CENTRAL BNCSHS INC,Pink Current,7974.000000,0.000000,0,Common Stock,USA,Texas
IFBH,IFB HOLDINGS INC,Pink Current,51.750000,0.000000,0,Common Stock,USA,Missouri
NVSEF,NOVARTIS AG BASEL AKT,Pink Current,95.200000,83.052000,622,Foreign Ordinary Shares,USA,Virginia
CBDD,CBD OF DENVER INC,Pink Current,0.000600,20.103500,5542501,Common Stock,USA,Colorado
AQSP,ACQUIRED SALES CORP,Pink Current,1.490000,1.007900,0,Common Stock,USA,Illinois
SGUJ,SAGUARO HOLDINGS CORP,Pink Current,0.101000,0.539400,0,Common Stock,USA,California
BRSE,BROADSIDE ENTERPRISES INC,Pink Current,0.049200,3.470200,0,Common Stock,USA,California
PCLB,PINNACLE BANCSHARES INC,Pink Current,25.110000,22.901300,0,Common Stock,USA,Alabama
PTXTQ,PERNIX THERPTCS HLDGS,Pink Current,0.060150,123.277000,23064,Common Stock,USA,New Jersey
SRYB,SURREY BANCORP (NC),Pink Current,14.620000,41.415500,500,Common Stock,USA,North Carolina
UBID,UBID HOLDINGS INC,Pink Current,0.060000,15.047600,1000,Common Stock,USA,Georgia
KGET,KLEANGAS ENERGY TECHS INC,Pink Current,0.000100,77.637800,999999,Common Stock,USA,California
CSBB,CSB BANCORP INC OH,Pink Current,38.750000,105.975100,200,Common Stock,USA,Ohio
CPKA,CHASE PACKAGING CORP TEX,Pink Current,0.060000,0.483000,0,Common Stock,USA,New Jersey
PPSF,PEOPLES-SIDNEY FINCL CORP,Pink Current,11.850000,0.800100,0,Common Stock,USA,Ohio
ECSL,ECARE SOLUTIONS INC,Pink Current,0.370000,80.000400,19000,Common Stock,USA,Florida
ANDC,ANDOVER BANCORP INC OH,Pink Current,22.050000,104.044800,0,Common Stock,USA,Ohio
PSGR,PERSHING RESOURCES CO INC,Pink Current,0.012000,320.957800,0,Common Stock,USA,Nevada
SFBK,SFB BANCORP INC TN,Pink Current,31.100000,156.831200,318,Common Stock,USA,Tennessee
XDSL,MPHASE TECHS INC,Pink Current,0.000200,40.914400,16865084,Common Stock,USA,Maryland
EXCH,EXCHANGE BNCSHS INC GA,Pink Current,45.100000,10.196000,0,Common Stock,USA,Georgia
EQLB,EQ LABS INC,Pink Current,0.012950,39.067800,607690,Common Stock,USA,Nevada
FRFC,FIRST ROBINSON FNCL CORP,Pink Current,67.000000,439.316400,0,Common Stock,USA,Illinois
SCYT,SECURITY BANCRP INC TN,Pink Current,59.000000,38.176000,0,Common Stock,USA,Tennessee
GTHPD,GUIDED THERAPEUTCS NEW,Pink Current,0.140000,900.000000,163865,Common Stock,USA,Georgia
ARRHW,ARCH COAL WTS A 10/5/23,Pink Current,46.890000,0.122000,109,Warrants,USA,Missouri
SBTB,SBT BANCORP INC (CT),Pink Current,49.940000,776.291100,13200,Common Stock,USA,Connecticut
CBEV,CAPITAL BEVERAGE CORP,Pink Current,0.300000,10.955800,0,Common Stock,USA,Delaware
SVIN,SCHEID VINEYARDS INC A,Pink Current,82.250000,75.839100,0,Common Stock,USA,California
TGRO,TIGER OIL AND ENERGY INC,Pink Current,0.001000,323.402200,6491240,Common Stock,USA,Nevada
